P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_07_776.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_07_776.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_07_776.jpg,-1,0,0,0.000177183
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_07_843.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_07_843.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_07_843.jpg,-1,0,0,0.00017665
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_07_911.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_07_911.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_07_911.jpg,-1,0,0,0.000149479
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_07_978.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_07_978.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_07_978.jpg,-1,0,0,0.000172227
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_044.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_044.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_044.jpg,-1,0,0,0.000247205
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_112.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_112.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_112.jpg,-1,0.1256388,0,0.03812783
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_179.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_179.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_179.jpg,-1,4.86E-05,0,0.06849318
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_247.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_247.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_247.jpg,-1,0,0,0.09069692
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_313.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_313.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_313.jpg,-1,0,0,0.08906592
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_381.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_381.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_381.jpg,-1,0,0,0.08786756
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_447.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_447.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_447.jpg,-1,0,0,0.08668591
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_515.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_515.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_515.jpg,-1,0,0,0.085132
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_581.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_581.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_581.jpg,-1,0,0,0.08398569
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_649.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_649.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_649.jpg,-1,0.1003878,0,0.1292701
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_717.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_717.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_717.jpg,-1,0.3021516,0,0.2345564
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_783.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_783.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_783.jpg,-1,0.4268229,0,0.5742304
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_851.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_851.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_851.jpg,-1,0.2002173,0,0.8170074
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_926.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_926.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_926.jpg,-1,0.02506469,0,0.85705
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_08_993.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_08_993.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_08_993.jpg,-1,0,0,0.849654
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_060.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_060.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_060.jpg,-1,0,0,0.839589
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_127.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_127.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_127.jpg,-1,0,0,0.829604
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_195.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_195.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_195.jpg,-1,0,0,0.8164534
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_270.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_270.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_270.jpg,-1,0,0,0.8034863
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_337.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_337.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_337.jpg,-1,0,0,0.7938814
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_406.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_406.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_406.jpg,-1,0,0,0.7843794
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_474.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_474.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_474.jpg,-1,0,0,0.7718644
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_546.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_546.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_546.jpg,-1,0,0,0.7625956
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_615.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_615.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_615.jpg,-1,0,0,0.7503908
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_683.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_683.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_683.jpg,-1,0,0,0.7413509
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_751.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_751.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_751.jpg,-1,0,0,0.7294473
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_817.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_817.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_817.jpg,-1,0,0,0.7206327
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_885.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_885.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_885.jpg,-1,0,0,0.7119135
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_09_960.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_09_960.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_09_960.jpg,-1,0,0,0.7004347
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_027.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_027.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_027.jpg,-1,0,0,0.691932
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_094.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_094.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_094.jpg,-1,0,0,0.6807418
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_161.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_161.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_161.jpg,-1,0,0,0.6724536
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_229.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_229.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_229.jpg,-1,0.2010408,0,0.7790492
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_296.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_296.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_296.jpg,-1,0.1511355,0,0.9386191
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_362.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_362.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_362.jpg,-1,0,0,0.9444138
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_430.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_430.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_430.jpg,-1,0,0,0.9305851
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_497.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_497.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_497.jpg,-1,0,0,0.9196683
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_564.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_564.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_564.jpg,-1,0,0,0.9088565
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_631.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_631.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_631.jpg,-1,0,0,0.8946104
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_698.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_698.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_698.jpg,-1,0,0,0.8840569
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_766.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_766.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_766.jpg,-1,0,0,0.8736082
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_832.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_832.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_832.jpg,-1,0,0,0.8598487
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_900.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_900.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_900.jpg,-1,0,0,0.8496541
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_10_973.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_10_973.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_10_973.jpg,-1,0,0,0.8362241
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_041.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_041.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_041.jpg,-1,0,0,0.826276
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_113.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_113.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_113.jpg,-1,0,0,0.8131732
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_186.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_186.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_186.jpg,-1,0,0,0.8034672
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_259.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_259.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_259.jpg,-1,0.1211139,0,0.8649172
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_328.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_328.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_328.jpg,-1,0.3472428,0,1.04726
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_395.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_395.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_395.jpg,-1,0.2344783,0,1.295707
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_463.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_463.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_463.jpg,-1,0.05324318,0,1.361547
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_534.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_534.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_534.jpg,-1,0,0,1.311843
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_602.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_602.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_602.jpg,-1,0,0,1.297196
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_669.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_669.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_669.jpg,-1,0,0,1.277858
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_736.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_736.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_736.jpg,-1,0,0,1.263519
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_804.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_804.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_804.jpg,-1,0,0,1.249314
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_871.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_871.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_871.jpg,-1,0,0,1.230583
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_11_937.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_11_937.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_11_937.jpg,-1,0,0,1.216693
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_12_004.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_12_004.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_12_004.jpg,-1,0,0,1.202934
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_12_072.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_12_072.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_12_072.jpg,-1,0,0,1.184797
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_12_138.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_12_138.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_12_138.jpg,-1,0,0,1.171347
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_12_211.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_12_211.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_12_211.jpg,-1,0,0,1.153616
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_12_279.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_12_279.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_12_279.jpg,-1,0,0,1.140469
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_12_350.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_12_350.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_12_350.jpg,-1,0,0,1.123137
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_12_425.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_12_425.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_12_425.jpg,-1,0,0,1.110289
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_12_492.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_12_492.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_12_492.jpg,-1,0,0,1.093348
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_34_12_576.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_34_12_576.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_34_12_576.jpg,-1,0,0,1.051787
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_33_975.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_33_975.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_33_975.jpg,-1,0,0,6.87E-06
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_041.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_041.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_041.jpg,-1,0,0,3.04E-05
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_117.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_117.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_117.jpg,-1,0,0,0.000299297
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_184.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_184.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_184.jpg,-1,0,0,0.000326708
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_252.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_252.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_252.jpg,-1,0,0,0.000352323
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_319.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_319.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_319.jpg,-1,0,0,0.000322617
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_386.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_386.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_386.jpg,-1,0,0,0.000349595
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_453.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_453.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_453.jpg,-1,0,0,0.000352323
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_520.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_520.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_520.jpg,-1,0,0,0.000335125
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_587.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_587.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_587.jpg,-1,0,0,1.14E-05
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_655.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_655.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_655.jpg,-1,0,0,1.88E-05
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_722.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_722.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_722.jpg,-1,0,0,2.49E-05
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_796.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_796.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_796.jpg,-1,0,0,0.000337853
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_864.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_864.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_864.jpg,-1,0,0,0.00033243
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_34_932.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_34_932.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_34_932.jpg,-1,0,0,0.00033935
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_35_007.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_35_007.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_35_007.jpg,-1,0,0,0.000345803
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_35_075.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_35_075.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_35_075.jpg,-1,0,0,2.34E-05
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_35_150.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_35_150.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_35_150.jpg,-1,0,0,0.00033396
P:\DataSelfDrivingCar\sharp_turns\IMG\center_2019_08_07_16_35_35_219.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\left_2019_08_07_16_35_35_219.jpg,P:\DataSelfDrivingCar\sharp_turns\IMG\right_2019_08_07_16_35_35_219.jpg,-1,0,0,0.000331366
